timestamp,mean_voltage,std_dev_voltage,mean_current,std_dev_current,label,kondisi
2025-08-11 12:22:59.724,111.21513540001082,0.10999759415745773,0.020127064683174524,3.678037962735673e-18,3,Busur Api Konstan
2025-08-05 12:11:03.581,328.4833839003096,0.006368020559668384,0.0613931304407468,1.5004057323613823e-17,1,Normal
2025-08-05 19:27:39.052,112.186,77.41606698009572,0.030000000000000006,0.02309401076758503,2,Inisiasi Busur Api
2025-08-11 12:22:01.151,147.89600000000002,0.06785605680000212,0.029000000000000005,0.003162277660168379,3,Busur Api Konstan
2025-08-05 12:06:59.121,330.2434148214452,0.08095565463817617,0.06114310817196912,1.4960377791294177e-17,1,Normal
2025-07-25 00:54:09.331,0.0,0.0,0.0,0.0,0,Off Contact
2025-08-11 12:27:14.022,72.828,133.50857790169638,0.024,0.030983866769659335,3,Busur Api Konstan
2025-08-05 12:11:42.945,324.9301888356684,0.1951055081123453,0.05984096964301594,1.4603977688522634e-17,1,Normal
2025-08-05 12:07:45.847,329.67094990236126,0.12826360571842008,0.05984608620320015,1.4573703897709718e-17,1,Normal
2025-08-05 19:22:35.120,96.66482283738483,71.72455499794924,0.009000308535466146,0.014526422346394273,2,Inisiasi Busur Api
2025-08-11 12:24:59.011,106.91066860278384,0.045850420691620104,0.02023744593133729,3.704240236547759e-18,3,Busur Api Konstan
2025-08-05 19:22:53.981,40.46708428215627,64.97477126324117,0.01375166703776647,0.018729932130722268,2,Inisiasi Busur Api
2025-08-05 12:07:26.794,330.14142076097943,0.15444627756597779,0.06007774225082224,1.4608856818866613e-17,1,Normal
2025-08-05 19:25:45.172,167.56418783322886,0.05135875363825945,0.029770076254684478,7.209897708188689e-18,2,Inisiasi Busur Api
2025-08-11 12:22:42.831,108.95761802873349,0.185169928354065,0.019618493003631964,3.591815110392461e-18,3,Busur Api Konstan
2025-07-25 01:16:04.611,0.0,0.0,0.0,0.0,0,Off Contact
2025-08-11 12:25:37.002,109.99985941531206,0.23549541841328436,0.019829699870505608,3.601326016505437e-18,3,Busur Api Konstan
2025-07-25 01:15:37.727,0.0,0.0,0.0,0.0,0,Off Contact
2025-08-05 12:11:26.105,320.96635258388034,0.021462434898419553,0.0598570976037563,1.4701873048420433e-17,1,Normal
2025-08-05 12:10:03.352,330.14395102010263,0.008810617315078935,0.060831635005512766,1.4852791069050975e-17,1,Normal
2025-08-11 12:26:41.216,146.444,0.1791461228532008,0.027000000000000003,0.004830458915396479,3,Busur Api Konstan
2025-08-05 19:23:45.382,235.45057207535223,11.260063708471263,0.04397937683235243,0.005158889629689526,2,Inisiasi Busur Api
2025-08-11 12:22:21.898,144.115326641699,9.373977384760249,0.02620195497273536,0.005213679921235198,3,Busur Api Konstan
2025-08-05 19:24:44.879,87.2174699438178,55.31515260425791,0.025479447213529915,0.0245089291735359,2,Inisiasi Busur Api
